# serial: JuKKR_v3.1-1736-gb72ea30_intel_20220915162434
#   Re(E)   Im(E)   k_x   k_y   k_z   DEN_tot   DEN_s,p,...
 -0.092276  0.000995  0.076859  0.707107  0.076859  0.80105796E-02  0.27442255E-03  0.74826065E-03  0.69554952E-02  0.32401210E-04
 -0.092276  0.000995  0.084545  0.707107  0.084545  0.79893032E-02  0.26933326E-03  0.75746649E-03  0.69312332E-02  0.31270199E-04
 -0.092276  0.000995  0.092231  0.707107  0.092231  0.79671172E-02  0.26415073E-03  0.76716232E-03  0.69057399E-02  0.30064316E-04
 -0.092276  0.000995  0.099917  0.707107  0.099917  0.79442798E-02  0.25896772E-03  0.77726628E-03  0.68792547E-02  0.28791088E-04
 -0.092276  0.000995  0.107603  0.707107  0.107603  0.79210540E-02  0.25388007E-03  0.78769822E-03  0.68520176E-02  0.27458168E-04
 -0.092276  0.000995  0.115289  0.707107  0.115289  0.78977055E-02  0.24898598E-03  0.79838115E-03  0.68242651E-02  0.26073253E-04
 -0.092276  0.000995  0.122975  0.707107  0.122975  0.78744990E-02  0.24438527E-03  0.80924292E-03  0.67962269E-02  0.24643967E-04
 -0.092276  0.000995  0.130661  0.707107  0.130661  0.78516977E-02  0.24017926E-03  0.82021675E-03  0.67681238E-02  0.23177882E-04
 -0.092276  0.000995  0.138347  0.707107  0.138347  0.78295589E-02  0.23646999E-03  0.83124339E-03  0.67401632E-02  0.21682319E-04
 -0.092276  0.000995  0.146033  0.707107  0.146033  0.78083354E-02  0.23336056E-03  0.84227092E-03  0.67125395E-02  0.20164443E-04
 -0.092276  0.000995  0.153719  0.707107  0.153719  0.77882714E-02  0.23095478E-03  0.85325670E-03  0.66854289E-02  0.18631063E-04
 -0.092276  0.000995  0.161405  0.707107  0.161405  0.77696046E-02  0.22935767E-03  0.86416684E-03  0.66589914E-02  0.17088752E-04
 -0.092276  0.000995  0.169091  0.707107  0.169091  0.77525637E-02  0.22867570E-03  0.87497782E-03  0.66333665E-02  0.15543659E-04
 -0.092276  0.000995  0.176777  0.707107  0.176777  0.77373704E-02  0.22901749E-03  0.88567566E-03  0.66086756E-02  0.14001651E-04
 -0.092276  0.000995  0.530330  0.530330 -0.000000  0.77373704E-02  0.22901749E-03  0.88567563E-03  0.66086756E-02  0.14001655E-04
 -0.092276  0.000995  0.522964  0.522964 -0.000000  0.77247419E-02  0.23040889E-03  0.89581853E-03  0.65859827E-02  0.12531807E-04
 -0.092276  0.000995  0.515599  0.515599  0.000000  0.77141904E-02  0.23294451E-03  0.90586043E-03  0.65643113E-02  0.11074239E-04
 -0.092276  0.000995  0.508233  0.508233 -0.000000  0.77058956E-02  0.23673024E-03  0.91581598E-03  0.65437163E-02  0.96330810E-05
 -0.092276  0.000995  0.500867  0.500867 -0.000000  0.77000349E-02  0.24187742E-03  0.92570842E-03  0.65242369E-02  0.82121387E-05
 -0.092276  0.000995  0.493502  0.493502 -0.000000  0.76967855E-02  0.24850421E-03  0.93556946E-03  0.65058970E-02  0.68148917E-05
 -0.092276  0.000995  0.486136  0.486136  0.000000  0.76963267E-02  0.25673706E-03  0.94543900E-03  0.64887061E-02  0.54445016E-05
 -0.092276  0.000995  0.478770  0.478770 -0.000000  0.76988419E-02  0.26671245E-03  0.95536496E-03  0.64726607E-02  0.41038193E-05
